Date,SO2,NOx,RSPM,SPM,AQI,Location,Carbon_Footprint,Zone,PM2.5,Cigarettes_per_Day
24-05-2019,15,84,217,221,178,Magarpatta,504.7,Red Zone,108.50,4.93
24-05-2019,28,52,144,221,129,Kharadi,423.1,Red Zone,72.00,3.27
24-05-2019,43,53,172,305,148,Kharadi,548.9,Red Zone,86.00,3.91
25-05-2019,33,62,116,221,111,Kharadi,407.4,Red Zone,58.00,2.64
25-05-2019,31,91,149,313,133,Magarpatta,557.6,Red Zone,74.50,3.39
25-05-2019,14,82,204,221,169,Baner,491.1,Red Zone,102.00,4.64
26-05-2019,24,46,116,221,111,Baner,391.7,Red Zone,58.00,2.64
26-05-2019,24,53,107,242,105,Magarpatta,411.6,Red Zone,53.50,2.43
26-05-2019,15,83,222,221,181,Hinjewadi,508.5,Red Zone,111.00,5.05
27-05-2019,32,92,83,219,112,Koregaon Park,396,Red Zone,41.50,1.89
27-05-2019,27,49,136,221,124,Magarpatta,413.3,Red Zone,68.00,3.09
27-05-2019,16,78,182,221,155,Hinjewadi,469.5,Red Zone,91.00,4.14
28-05-2019,15,84,229,221,186,Kharadi,515.5,Red Zone,114.50,5.20
28-05-2019,26,41,148,221,132,Viman Nagar,418,Red Zone,74.00,3.36
29-05-2019,14,73,155,221,137,Baner,440.7,Red Zone,77.50,3.52
29-05-2019,25,26,63,221,63,Baner,330.5,Red Zone,31.50,1.43
30-05-2019,14,75,139,221,126,Koregaon Park,427.7,Red Zone,69.50,3.16
30-05-2019,25,34,98,259,98,Koregaon Park,409.4,Red Zone,49.00,2.23
30-05-2019,16,51,107,221,105,Hinjewadi,383.1,Red Zone,53.50,2.43
31-05-2019,36,58,82,255,82,Viman Nagar,412.9,Red Zone,41.00,1.86
31-05-2019,12,52,118,221,112,Magarpatta,391.7,Red Zone,59.00,2.68
01-06-2019,14,27,63,147,63,Magarpatta,244.3,Yellow Zone,31.50,1.43
01-06-2019,12,75,103,221,102,Koregaon Park,394.3,Red Zone,51.50,2.34
01-06-2019,23,41,49,221,51,Baner,327.4,Red Zone,24.50,1.11
02-06-2019,17,16,50,182,101,Koregaon Park,264.9,Yellow Zone,25.00,1.14
02-06-2019,12,75,81,221,94,Viman Nagar,374.5,Red Zone,40.50,1.84
02-06-2019,18,23,36,221,36,Baner,300.6,Red Zone,18.00,0.82
03-06-2019,13,53,43,221,66,Kharadi,325.4,Red Zone,21.50,0.98
03-06-2019,13,23,59,221,59,Koregaon Park,318.8,Red Zone,29.50,1.34
03-06-2019,21,21,29,58,29,Koregaon Park,115.1,Green Zone,14.50,0.66
04-06-2019,14,9,41,221,41,Magarpatta,293.3,Yellow Zone,20.50,0.93
04-06-2019,23,44,38,62,55,Hinjewadi,144.7,Green Zone,19.00,0.86
04-06-2019,28,18,32,221,32,Baner,298.5,Yellow Zone,16.00,0.73
05-06-2019,25,31,123,221,115,Baner,388,Red Zone,61.50,2.80
05-06-2019,14,9,105,221,103,Viman Nagar,350.9,Red Zone,52.50,2.39
06-06-2019,16,9,154,221,136,Baner,396,Red Zone,77.00,3.50
07-06-2019,19,9,188,221,159,Koregaon Park,428.1,Red Zone,94.00,4.27
07-06-2019,22,48,167,221,145,Koregaon Park,438,Red Zone,83.50,3.80
07-06-2019,22,56,225,333,183,Baner,619,Red Zone,112.50,5.11
08-06-2019,35,80,57,267,101,Viman Nagar,418.5,Red Zone,28.50,1.30
08-06-2019,20,33,62,221,62,Magarpatta,332,Red Zone,31.00,1.41
08-06-2019,12,74,99,221,99,Hinjewadi,390,Red Zone,49.50,2.25
09-06-2019,18,50,70,329,70,Magarpatta,468.9,Red Zone,35.00,1.59
09-06-2019,22,37,94,221,94,Baner,364.6,Red Zone,47.00,2.14
09-06-2019,12,75,104,221,103,Viman Nagar,395.2,Red Zone,52.00,2.36
10-06-2019,20,37,73,172,73,Kharadi,290.8,Yellow Zone,36.50,1.66
10-06-2019,11,74,118,221,112,Hinjewadi,406.6,Red Zone,59.00,2.68
11-06-2019,19,44,76,130,76,Magarpatta,251.7,Yellow Zone,38.00,1.73
11-06-2019,12,77,78,221,96,Viman Nagar,373.2,Red Zone,39.00,1.77
11-06-2019,27,46,89,221,89,Baner,368.9,Red Zone,44.50,2.02
12-06-2019,14,73,180,221,153,Magarpatta,463.2,Red Zone,90.00,4.09
12-06-2019,27,71,131,370,121,Viman Nagar,588.1,Red Zone,65.50,2.98
13-06-2019,16,75,218,221,179,Kharadi,499.8,Red Zone,109.00,4.95
13-06-2019,48,53,134,221,123,Koregaon Park,424.8,Red Zone,67.00,3.05
13-06-2019,25,69,117,263,111,Baner,455.4,Red Zone,58.50,2.66
14-06-2019,14,73,194,221,163,Viman Nagar,475.8,Red Zone,97.00,4.41
14-06-2019,39,78,139,221,126,Koregaon Park,442.3,Red Zone,69.50,3.16
14-06-2019,60,51,164,244,143,Hinjewadi,481.7,Red Zone,82.00,3.73
15-06-2019,13,84,120,221,113,Magarpatta,416.4,Red Zone,60.00,2.73
15-06-2019,24,39,112,221,108,Koregaon Park,383.2,Red Zone,56.00,2.55
15-06-2019,17,43,92,259,92,Baner,406.3,Red Zone,46.00,2.09
16-06-2019,11,74,100,221,101,Magarpatta,390.4,Red Zone,50.00,2.27
16-06-2019,14,46,76,177,76,Baner,302.3,Red Zone,38.00,1.73
16-06-2019,24,47,107,221,105,Hinjewadi,384.3,Red Zone,53.50,2.43
17-06-2019,12,74,90,221,93,Kharadi,381.9,Red Zone,45.00,2.05
17-06-2019,30,30,59,177,59,Kharadi,283.8,Yellow Zone,29.50,1.34
18-06-2019,12,74,106,221,104,Hinjewadi,396.3,Red Zone,53.00,2.41
18-06-2019,18,42,118,221,112,Kharadi,387.7,Red Zone,59.00,2.68
19-06-2019,31,49,141,221,127,Koregaon Park,419.8,Red Zone,70.50,3.20
19-06-2019,26,59,88,341,88,Baner,508.6,Red Zone,44.00,2.00
19-06-2019,13,72,147,221,131,Hinjewadi,432.3,Red Zone,73.50,3.34
20-06-2019,22,51,98,221,98,Koregaon Park,378,Red Zone,49.00,2.23
20-06-2019,18,44,100,258,101,Hinjewadi,413.6,Red Zone,50.00,2.27
20-06-2019,14,74,155,221,137,Baner,441.4,Red Zone,77.50,3.52
21-06-2019,12,74,145,221,130,Kharadi,431.4,Red Zone,72.50,3.30
21-06-2019,19,60,115,206,110,Koregaon Park,381.6,Red Zone,57.50,2.61
21-06-2019,20,55,97,221,97,Baner,378.9,Red Zone,48.50,2.20
22-06-2019,24,55,53,292,69,Koregaon Park,419.4,Red Zone,26.50,1.20
22-06-2019,22,64,72,221,80,Magarpatta,363.7,Red Zone,36.00,1.64
22-06-2019,12,73,112,221,108,Magarpatta,401,Red Zone,56.00,2.55
23-06-2019,17,66,80,221,83,Kharadi,369.8,Red Zone,40.00,1.82
23-06-2019,23,58,48,193,73,Koregaon Park,307.6,Red Zone,24.00,1.09
23-06-2019,12,74,97,221,97,Hinjewadi,388.2,Red Zone,48.50,2.20
25-06-2019,15,75,195,221,163,Kharadi,478.6,Red Zone,97.50,4.43
25-06-2019,36,71,120,255,113,Kharadi,456.2,Red Zone,60.00,2.73
26-06-2019,31,87,173,221,149,Magarpatta,475.2,Red Zone,86.50,3.93
26-06-2019,14,83,244,221,196,Viman Nagar,527.8,Red Zone,122.00,5.55
26-06-2019,29,105,154,324,136,Magarpatta,583,Red Zone,77.00,3.50
27-06-2019,16,73,160,221,140,Viman Nagar,446.2,Red Zone,80.00,3.64
27-06-2019,21,52,90,242,90,Magarpatta,394.1,Red Zone,45.00,2.05
28-06-2019,15,76,171,221,147,Viman Nagar,457.7,Red Zone,85.50,3.89
28-06-2019,22,59,104,221,103,Baner,389,Red Zone,52.00,2.36
28-06-2019,18,83,121,322,114,Hinjewadi,530.2,Red Zone,60.50,2.75
29-06-2019,22,38,84,221,84,Magarpatta,356.3,Red Zone,42.00,1.91
29-06-2019,12,52,142,221,128,Kharadi,413.3,Red Zone,71.00,3.23
29-06-2019,18,42,118,366,112,Hinjewadi,547.2,Red Zone,59.00,2.68
30-06-2019,22,29,47,113,47,Baner,197.9,Green Zone,23.50,1.07
30-06-2019,12,75,90,221,94,Kharadi,382.6,Red Zone,45.00,2.05
30-06-2019,17,35,44,221,44,Koregaon Park,315.7,Red Zone,22.00,1.00
01-07-2019,16,28,49,140,49,Kharadi,225.7,Yellow Zone,24.50,1.11
01-07-2019,13,18,31,221,31,Magarpatta,290.1,Yellow Zone,15.50,0.70
01-07-2019,12,74,59,221,93,Baner,354,Red Zone,29.50,1.34
02-07-2019,13,51,48,221,64,Koregaon Park,328.5,Red Zone,24.00,1.09
02-07-2019,12,22,62,221,62,Baner,320.3,Red Zone,31.00,1.41
03-07-2019,21,30,32,221,38,Baner,303.4,Red Zone,16.00,0.73
03-07-2019,14,9,29,221,29,Koregaon Park,282.5,Yellow Zone,14.50,0.66
03-07-2019,39,30,14,37,38,Viman Nagar,93.8,Green Zone,7.00,0.32
04-07-2019,14,9,86,221,86,Kharadi,333.8,Red Zone,43.00,1.95
05-07-2019,22,36,96,222,96,Koregaon Park,366.8,Red Zone,48.00,2.18
05-07-2019,23,48,216,221,177,Viman Nagar,482.6,Red Zone,108.00,4.91
06-07-2019,18,9,181,221,154,Hinjewadi,421.3,Red Zone,90.50,4.11
06-07-2019,20,44,262,221,212,Magarpatta,519.7,Red Zone,131.00,5.95
06-07-2019,26,60,138,277,125,Magarpatta,483.9,Red Zone,69.00,3.14
07-07-2019,42,55,101,281,101,Baner,459.5,Red Zone,50.50,2.30
07-07-2019,27,54,90,221,90,Kharadi,375.4,Red Zone,45.00,2.05
07-07-2019,13,74,131,221,121,Baner,419.3,Red Zone,65.50,2.98
08-07-2019,20,41,154,221,136,Viman Nagar,420.4,Red Zone,77.00,3.50
08-07-2019,13,75,158,221,139,Magarpatta,444.3,Red Zone,79.00,3.59
08-07-2019,28,45,151,288,134,Baner,498.2,Red Zone,75.50,3.43
09-07-2019,32,28,135,220,123,Baner,399.1,Red Zone,67.50,3.07
09-07-2019,13,74,137,221,125,Viman Nagar,424.7,Red Zone,68.50,3.11
10-07-2019,25,46,124,221,116,Viman Nagar,399.4,Red Zone,62.00,2.82
10-07-2019,13,76,139,221,126,Koregaon Park,427.9,Red Zone,69.50,3.16
11-07-2019,13,75,156,221,137,Baner,442.5,Red Zone,78.00,3.55
11-07-2019,51,42,98,339,98,Magarpatta,516,Red Zone,49.00,2.23
11-07-2019,17,39,83,221,83,Koregaon Park,353.6,Red Zone,41.50,1.89
12-07-2019,14,75,126,221,117,Viman Nagar,416,Red Zone,63.00,2.86
12-07-2019,22,47,102,221,101,Hinjewadi,378.8,Red Zone,51.00,2.32
12-07-2019,19,70,105,241,103,Baner,418.1,Red Zone,52.50,2.39
13-07-2019,15,75,177,221,151,Koregaon Park,462.4,Red Zone,88.50,4.02
13-07-2019,24,31,106,267,104,Hinjewadi,422.8,Red Zone,53.00,2.41
13-07-2019,25,59,115,221,110,Hinjewadi,400.4,Red Zone,57.50,2.61
14-07-2019,14,75,149,221,133,Baner,436.7,Red Zone,74.50,3.39
14-07-2019,29,53,112,221,108,Baner,395.5,Red Zone,56.00,2.55
15-07-2019,21,63,107,242,105,Koregaon Park,417.1,Red Zone,53.50,2.43
15-07-2019,18,62,103,221,102,Baner,388.2,Red Zone,51.50,2.34
15-07-2019,14,73,132,221,121,Viman Nagar,420,Red Zone,66.00,3.00
16-07-2019,17,25,92,195,92,Hinjewadi,323.3,Red Zone,46.00,2.09
16-07-2019,13,76,104,221,103,Kharadi,396.4,Red Zone,52.00,2.36
17-07-2019,14,75,106,221,104,Koregaon Park,398,Red Zone,53.00,2.41
17-07-2019,23,34,100,221,101,Viman Nagar,368.4,Red Zone,50.00,2.27
18-07-2019,17,54,105,221,103,Magarpatta,383.9,Red Zone,52.50,2.39
18-07-2019,17,77,81,337,96,Kharadi,506,Red Zone,40.50,1.84
18-07-2019,13,75,125,221,117,Baner,414.6,Red Zone,62.50,2.84
19-07-2019,18,58,93,221,93,Baner,376.4,Red Zone,46.50,2.11
19-07-2019,14,73,131,221,121,Koregaon Park,419.1,Red Zone,65.50,2.98
19-07-2019,17,61,79,184,79,Baner,324.7,Red Zone,39.50,1.80
20-07-2019,14,75,151,221,134,Hinjewadi,438.5,Red Zone,75.50,3.43
20-07-2019,19,59,86,166,86,Koregaon Park,310.8,Red Zone,43.00,1.95
21-07-2019,14,72,154,221,136,Baner,439.1,Red Zone,77.00,3.50
21-07-2019,31,77,105,350,103,Kharadi,548.9,Red Zone,52.50,2.39
22-07-2019,19,32,178,221,152,Kharadi,435.2,Red Zone,89.00,4.05
22-07-2019,21,70,103,266,102,Viman Nagar,444.8,Red Zone,51.50,2.34
23-07-2019,20,63,98,221,98,Kharadi,385.4,Red Zone,49.00,2.23
23-07-2019,21,29,126,254,117,Viman Nagar,423.6,Red Zone,63.00,2.86
24-07-2019,21,41,80,221,80,Viman Nagar,354.3,Red Zone,40.00,1.82
25-07-2019,15,73,150,221,133,Koregaon Park,436.7,Red Zone,75.00,3.41
26-07-2019,27,91,162,221,141,Hinjewadi,466.1,Red Zone,81.00,3.68
26-07-2019,14,47,175,221,150,Viman Nagar,440.5,Red Zone,87.50,3.98
27-07-2019,36,95,188,221,159,Koregaon Park,496.8,Red Zone,94.00,4.27
27-07-2019,14,81,208,221,172,Kharadi,494,Red Zone,104.00,4.73
28-07-2019,17,32,85,232,85,Magarpatta,362.6,Red Zone,42.50,1.93
28-07-2019,13,73,114,221,109,Hinjewadi,403.3,Red Zone,57.00,2.59
29-07-2019,15,75,189,221,159,Koregaon Park,473.2,Red Zone,94.50,4.30
29-07-2019,22,49,160,221,140,Koregaon Park,432.4,Red Zone,80.00,3.64
29-07-2019,20,48,112,318,108,Kharadi,494.2,Red Zone,56.00,2.55
30-07-2019,13,51,121,221,114,Hinjewadi,394.2,Red Zone,60.50,2.75
31-07-2019,12,75,93,221,94,Hinjewadi,385.3,Red Zone,46.50,2.11
31-07-2019,15,44,53,221,55,Baner,329.1,Red Zone,26.50,1.20
31-07-2019,21,28,35,167,35,Hinjewadi,245.3,Yellow Zone,17.50,0.80
01-08-2019,18,16,35,109,35,Kharadi,171.6,Green Zone,17.50,0.80
01-08-2019,11,18,37,221,37,Koregaon Park,294.5,Yellow Zone,18.50,0.84
01-08-2019,12,74,66,221,93,Koregaon Park,360.3,Red Zone,33.00,1.50
01-08-2019,18,16,35,109,35,Koregaon Park,171.6,Green Zone,17.50,0.80
02-08-2019,24,29,33,221,36,Koregaon Park,305.1,Red Zone,16.50,0.75
02-08-2019,13,50,25,221,63,Hinjewadi,307.1,Red Zone,12.50,0.57
02-08-2019,12,20,61,111,61,Viman Nagar,197,Green Zone,30.50,1.39
03-08-2019,32,29,27,114,36,Viman Nagar,186,Green Zone,13.50,0.61
03-08-2019,13,9,42,221,42,Koregaon Park,293.7,Yellow Zone,21.00,0.95
03-08-2019,32,43,50,221,54,Viman Nagar,334.2,Red Zone,25.00,1.14
04-08-2019,14,9,74,221,74,Kharadi,323,Red Zone,37.00,1.68
04-08-2019,33,38,66,227,66,Hinjewadi,352.2,Red Zone,33.00,1.50
04-08-2019,26,53,91,221,91,Magarpatta,375.1,Red Zone,45.50,2.07
04-08-2019,34,38,90,191,90,Baner,334.7,Red Zone,45.00,2.05
05-08-2019,26,60,166,289,144,Hinjewadi,522.3,Red Zone,83.00,3.77
05-08-2019,18,36,133,221,122,Baner,397,Red Zone,66.50,3.02
06-08-2019,18,59,135,249,123,Kharadi,445.7,Red Zone,67.50,3.07
06-08-2019,17,9,197,221,165,Viman Nagar,435.2,Red Zone,98.50,4.48
06-08-2019,16,45,156,221,137,Baner,423,Red Zone,78.00,3.55
07-08-2019,21,41,77,221,77,Viman Nagar,351.6,Red Zone,38.50,1.75
07-08-2019,13,76,108,221,105,Kharadi,400,Red Zone,54.00,2.45
08-08-2019,14,76,115,221,110,Hinjewadi,406.8,Red Zone,57.50,2.61
08-08-2019,18,51,105,325,103,Hinjewadi,496.7,Red Zone,52.50,2.39
08-08-2019,39,81,80,221,101,Kharadi,391.3,Red Zone,40.00,1.82
09-08-2019,20,54,81,202,81,Hinjewadi,342.9,Red Zone,40.50,1.84
09-08-2019,23,36,99,221,99,Kharadi,368.9,Red Zone,49.50,2.25
09-08-2019,12,73,126,221,117,Kharadi,413.6,Red Zone,63.00,2.86
10-08-2019,34,32,83,317,83,Kharadi,462.8,Red Zone,41.50,1.89
10-08-2019,16,36,93,221,93,Magarpatta,360,Red Zone,46.50,2.11
11-08-2019,19,47,60,221,60,Viman Nagar,339.5,Red Zone,30.00,1.36
11-08-2019,14,68,81,369,85,Baner,533.4,Red Zone,40.50,1.84
12-08-2019,16,51,57,156,64,Magarpatta,266.6,Yellow Zone,28.50,1.30
12-08-2019,12,76,102,221,101,Hinjewadi,394.1,Red Zone,51.00,2.32
12-08-2019,22,33,64,221,64,Viman Nagar,334.8,Red Zone,32.00,1.45
13-08-2019,12,74,118,221,112,Viman Nagar,407.1,Red Zone,59.00,2.68
13-08-2019,34,29,92,247,92,Kharadi,391.8,Red Zone,46.00,2.09
14-08-2019,16,52,71,221,71,Viman Nagar,351.4,Red Zone,35.50,1.61
14-08-2019,13,75,113,221,109,Magarpatta,403.8,Red Zone,56.50,2.57
15-08-2019,21,45,68,258,68,Viman Nagar,387,Red Zone,34.00,1.55
15-08-2019,18,55,56,221,69,Kharadi,341,Red Zone,28.00,1.27
15-08-2019,13,75,136,221,124,Kharadi,424.5,Red Zone,68.00,3.09
15-08-2019,18,67,79,302,84,Hinjewadi,459.2,Red Zone,39.50,1.80
16-08-2019,12,73,140,221,127,Baner,426.2,Red Zone,70.00,3.18
16-08-2019,16,45,140,221,127,Viman Nagar,408.6,Red Zone,70.00,3.18
17-08-2019,18,42,97,221,97,Baner,368.8,Red Zone,48.50,2.20
17-08-2019,13,75,165,221,143,Hinjewadi,450.6,Red Zone,82.50,3.75
17-08-2019,29,33,101,263,101,Magarpatta,417.8,Red Zone,50.50,2.30
18-08-2019,19,53,74,265,74,Viman Nagar,404.7,Red Zone,37.00,1.68
18-08-2019,15,49,139,221,126,Viman Nagar,410,Red Zone,69.50,3.16
18-08-2019,14,76,134,221,123,Magarpatta,423.9,Red Zone,67.00,3.05
19-08-2019,14,76,126,221,117,Magarpatta,416.7,Red Zone,63.00,2.86
19-08-2019,20,31,94,221,94,Magarpatta,359.4,Red Zone,47.00,2.14
19-08-2019,15,38,87,219,87,Magarpatta,353.3,Red Zone,43.50,1.98
20-08-2019,14,73,132,221,121,Viman Nagar,420,Red Zone,66.00,3.00
20-08-2019,24,44,79,166,79,Kharadi,296.5,Yellow Zone,39.50,1.80
21-08-2019,21,46,93,221,93,Magarpatta,369.5,Red Zone,46.50,2.11
21-08-2019,13,74,134,221,123,Baner,422,Red Zone,67.00,3.05
22-08-2019,12,73,129,221,119,Kharadi,416.3,Red Zone,64.50,2.93
22-08-2019,23,45,70,314,70,Hinjewadi,451.4,Red Zone,35.00,1.59
23-08-2019,23,50,77,208,77,Koregaon Park,344.6,Red Zone,38.50,1.75
23-08-2019,12,74,172,221,148,Magarpatta,455.7,Red Zone,86.00,3.91
24-08-2019,12,75,152,221,135,Magarpatta,438.4,Red Zone,76.00,3.45
25-08-2019,18,67,222,319,181,Koregaon Park,606.6,Red Zone,111.00,5.05
25-08-2019,22,82,127,221,118,Hinjewadi,425.8,Red Zone,63.50,2.89
25-08-2019,12,46,153,221,135,Magarpatta,419,Red Zone,76.50,3.48
26-08-2019,15,82,218,221,179,Hinjewadi,504.2,Red Zone,109.00,4.95
26-08-2019,35,68,179,286,153,Hinjewadi,540.8,Red Zone,89.50,4.07
26-08-2019,29,82,191,221,161,Koregaon Park,486.9,Red Zone,95.50,4.34
27-08-2019,13,74,109,221,106,Hinjewadi,399.5,Red Zone,54.50,2.48
27-08-2019,20,35,88,221,88,Baner,356.8,Red Zone,44.00,2.00
27-08-2019,16,20,86,88,86,Baner,196.2,Green Zone,43.00,1.95
28-08-2019,29,43,109,151,106,Kharadi,308.8,Red Zone,54.50,2.48
28-08-2019,15,75,153,221,135,Hinjewadi,440.8,Red Zone,76.50,3.48
29-08-2019,23,62,281,634,231,Viman Nagar,1005.2,Red Zone,140.50,6.39
29-08-2019,22,41,59,221,59,Kharadi,335.9,Red Zone,29.50,1.34
29-08-2019,13,73,141,221,127,Magarpatta,427.6,Red Zone,70.50,3.20
30-08-2019,19,29,45,221,45,Viman Nagar,313.4,Red Zone,22.50,1.02
30-08-2019,18,32,34,110,40,Hinjewadi,183,Green Zone,17.00,0.77
30-08-2019,12,76,75,221,95,Koregaon Park,369.8,Red Zone,37.50,1.70
31-08-2019,22,22,54,133,54,Kharadi,221.3,Yellow Zone,27.00,1.23
31-08-2019,14,17,36,221,36,Hinjewadi,294.4,Yellow Zone,18.00,0.82
31-08-2019,12,75,79,221,94,Hinjewadi,372.7,Red Zone,39.50,1.80
01-09-2019,13,49,36,221,61,Koregaon Park,316.3,Red Zone,18.00,0.82
01-09-2019,14,21,46,221,46,Koregaon Park,306.2,Red Zone,23.00,1.05
01-09-2019,22,25,34,75,34,Hinjewadi,141.6,Green Zone,17.00,0.77
02-09-2019,13,9,31,221,31,Magarpatta,283.8,Yellow Zone,15.50,0.70
02-09-2019,28,70,42,99,88,Kharadi,209.7,Yellow Zone,21.00,0.95
03-09-2019,14,9,85,221,85,Magarpatta,332.9,Red Zone,42.50,1.93
04-09-2019,15,9,117,221,111,Magarpatta,362.2,Red Zone,58.50,2.66
05-09-2019,22,57,171,439,147,Koregaon Park,687.7,Red Zone,85.50,3.89
05-09-2019,20,57,123,221,115,Koregaon Park,403.7,Red Zone,61.50,2.80
06-09-2019,21,36,65,173,65,Baner,284.5,Yellow Zone,32.50,1.48
06-09-2019,15,27,49,221,49,Hinjewadi,313.6,Red Zone,24.50,1.11
06-09-2019,12,75,97,221,97,Hinjewadi,388.9,Red Zone,48.50,2.20
07-09-2019,17,25,45,221,45,Hinjewadi,309.6,Red Zone,22.50,1.02
07-09-2019,11,75,88,221,94,Magarpatta,380.3,Red Zone,44.00,2.00
08-09-2019,16,26,63,181,63,Magarpatta,282,Yellow Zone,31.50,1.43
08-09-2019,11,75,86,221,94,Baner,378.5,Red Zone,43.00,1.95
08-09-2019,14,30,37,221,38,Magarpatta,304.4,Red Zone,18.50,0.84
09-09-2019,16,22,66,219,66,Kharadi,323.7,Red Zone,33.00,1.50
09-09-2019,18,22,52,221,52,Magarpatta,314.3,Red Zone,26.00,1.18
09-09-2019,12,75,93,221,94,Baner,385.3,Red Zone,46.50,2.11
10-09-2019,12,24,73,221,73,Magarpatta,331.6,Red Zone,36.50,1.66
10-09-2019,11,76,130,221,120,Koregaon Park,418.8,Red Zone,65.00,2.95
11-09-2019,11,75,115,221,110,Viman Nagar,404.6,Red Zone,57.50,2.61
12-09-2019,13,26,81,221,81,Kharadi,340.7,Red Zone,40.50,1.84
12-09-2019,14,33,74,197,74,Baner,313.4,Red Zone,37.00,1.68
12-09-2019,11,74,107,221,105,Magarpatta,396.7,Red Zone,53.50,2.43
13-09-2019,30,26,85,198,85,Hinjewadi,327.5,Red Zone,42.50,1.93
13-09-2019,20,28,56,221,56,Koregaon Park,323.1,Red Zone,28.00,1.27
13-09-2019,11,74,158,221,139,Kharadi,442.6,Red Zone,79.00,3.59
14-09-2019,16,47,93,210,93,Hinjewadi,355.6,Red Zone,46.50,2.11
14-09-2019,11,74,134,221,123,Koregaon Park,421,Red Zone,67.00,3.05
14-09-2019,15,36,69,221,69,Magarpatta,337.9,Red Zone,34.50,1.57
15-09-2019,17,44,69,221,69,Viman Nagar,344.5,Red Zone,34.50,1.57
15-09-2019,11,74,100,221,101,Koregaon Park,390.4,Red Zone,50.00,2.27
15-09-2019,18,41,52,183,52,Hinjewadi,285.8,Yellow Zone,26.00,1.18
16-09-2019,11,75,95,221,95,Kharadi,386.6,Red Zone,47.50,2.16
16-09-2019,24,31,77,221,77,Koregaon Park,346.1,Red Zone,38.50,1.75
16-09-2019,16,29,82,274,82,Magarpatta,403.5,Red Zone,41.00,1.86
17-09-2019,17,39,68,221,68,Viman Nagar,340.1,Red Zone,34.00,1.55
17-09-2019,11,75,95,221,95,Viman Nagar,386.6,Red Zone,47.50,2.16
17-09-2019,20,38,53,162,53,Magarpatta,262.5,Yellow Zone,26.50,1.20
17-09-2019,20,32,70,182,70,Hinjewadi,295.6,Yellow Zone,35.00,1.59
18-09-2019,11,74,87,221,93,Kharadi,378.7,Red Zone,43.50,1.98
19-09-2019,21,35,67,221,67,Koregaon Park,338.4,Red Zone,33.50,1.52
19-09-2019,11,74,103,221,102,Baner,393.1,Red Zone,51.50,2.34
19-09-2019,17,21,63,189,63,Viman Nagar,287.8,Yellow Zone,31.50,1.43
20-09-2019,26,28,50,221,101,Koregaon Park,320.7,Red Zone,25.00,1.14
20-09-2019,15,35,38,135,44,Baner,214.7,Yellow Zone,19.00,0.86
20-09-2019,11,74,112,221,108,Koregaon Park,401.2,Red Zone,56.00,2.55
21-09-2019,19,43,51,189,54,Magarpatta,293.4,Yellow Zone,25.50,1.16
21-09-2019,14,20,56,221,56,Baner,314.5,Red Zone,28.00,1.27
21-09-2019,11,74,104,221,103,Koregaon Park,394,Red Zone,52.00,2.36
22-09-2019,18,36,63,202,63,Kharadi,313.1,Red Zone,31.50,1.43
22-09-2019,15,34,48,221,48,Hinjewadi,317.6,Red Zone,24.00,1.09
23-09-2019,13,32,47,221,47,Baner,314.3,Red Zone,23.50,1.07
23-09-2019,22,26,56,174,56,Viman Nagar,271,Yellow Zone,28.00,1.27
23-09-2019,11,75,95,221,95,Koregaon Park,386.6,Red Zone,47.50,2.16
24-09-2019,19,26,48,144,48,Viman Nagar,229.3,Yellow Zone,24.00,1.09
24-09-2019,18,32,52,221,52,Kharadi,321.3,Red Zone,26.00,1.18
24-09-2019,11,75,86,221,94,Koregaon Park,378.5,Red Zone,43.00,1.95
25-09-2019,15,89,200,221,167,Koregaon Park,492.9,Red Zone,100.00,4.55
25-09-2019,40,67,149,221,133,Koregaon Park,444.1,Red Zone,74.50,3.39
26-09-2019,23,41,150,221,133,Kharadi,418.3,Red Zone,75.00,3.41
26-09-2019,24,78,120,361,113,Kharadi,571.7,Red Zone,60.00,2.73
26-09-2019,13,82,155,221,137,Koregaon Park,446.5,Red Zone,77.50,3.52
27-09-2019,15,28,78,221,78,Magarpatta,340.4,Red Zone,39.00,1.77
27-09-2019,14,78,91,334,98,Baner,510.9,Red Zone,45.50,2.07
27-09-2019,12,74,105,221,103,Hinjewadi,395.4,Red Zone,52.50,2.39
28-09-2019,13,75,159,221,139,Kharadi,445.2,Red Zone,79.50,3.61
29-09-2019,13,75,141,221,127,Viman Nagar,429,Red Zone,70.50,3.20
29-09-2019,18,41,88,221,88,Kharadi,360,Red Zone,44.00,2.00
29-09-2019,40,52,86,218,86,Hinjewadi,373.6,Red Zone,43.00,1.95
30-09-2019,12,74,85,221,93,Hinjewadi,377.4,Red Zone,42.50,1.93
30-09-2019,13,28,40,162,40,Magarpatta,240.3,Yellow Zone,20.00,0.91
30-09-2019,20,36,35,221,45,Kharadi,309.8,Red Zone,17.50,0.80
01-10-2019,12,75,58,221,94,Baner,353.8,Red Zone,29.00,1.32
02-10-2019,17,16,32,50,32,Hinjewadi,103.5,Green Zone,16.00,0.73
02-10-2019,16,21,45,221,45,Hinjewadi,306.3,Red Zone,22.50,1.02
02-10-2019,13,53,35,221,66,Koregaon Park,318.2,Red Zone,17.50,0.80
03-10-2019,13,9,69,221,69,Hinjewadi,318,Red Zone,34.50,1.57
03-10-2019,17,49,52,100,61,Magarpatta,199.6,Green Zone,26.00,1.18
